calID,spnumber,taxstat,family,species,star,horim_page,horim_end,star_geo,star_geod,star_geou,star_infa,star_infs,quartergrid,1grid,horimgrid,mgr_ocan,mgr_mainisl,mgr_smallisl,mgr_totalland,mgr_totalarea,qgr_mainisl,qgr_smallisl,qgr_totalland,1gr_mainisl,1gr_smallisl,1gr_totalland,infra
9712,9712,acc,Betulaceae,Carpinus tschonoskii Maxim.,GN,34,,GN,GN,GN,GN,GN,134,49,409,24776.90267,145193.4995,2167.198698,147360.6982,172137.6008,228458.4272,4051.686119,232510.1133,255322.6769,5810.403911,261133.0808,
9713,9713,acc,Betulaceae,Carpinus laxiflora (Siebold et Zucc.) Blume,GN,33,,GN,GN,GN,GN,GN,167,60,515,24746.26628,187176.5254,2533.181628,189709.7071,214455.9733,279139.8492,4709.415601,283849.2648,301937.9973,6645.113245,308583.1105,
9718,9718,acc,Fagaceae,Fagus crenata Blume,BU,37,endemic,BU,BU,BU,BU,BU,143,52,522,19082.29489,194159.8491,941.4703805,195101.3195,214183.6144,255890.1458,2602.478326,258492.6242,281473.7515,4332.076299,285805.8278,
9719,9719,acc,Fagaceae,Fagus japonica Maxim.,BU,527,endemic,BU,BU,BU,BU,BU,91,39,237,4210.055105,94800.35377,53.61577439,94853.96954,99064.02465,190499.4199,897.4982672,191396.9182,251905.9009,3269.77448,255175.6754,
9720,9720,acc,Fagaceae,Quercus phyllyreioides A. Gray,GN,44,,GN,GN,GN,GN,GN,67,36,168,37751.51804,30880.34209,3483.254093,34363.59619,72115.11423,73213.49051,5066.977158,78280.46767,131382.2719,6871.788384,138254.0603,
9721,9721,acc,Fagaceae,Quercus acutissima Carruth.,GN,40,,GN,GN,GN,GN,GN,169,59,671,73371.02469,203892.7425,5982.972536,209875.715,283246.7397,255711.7281,7158.663127,262870.3912,271948.5277,7614.696874,279563.2246,
9722,9722,acc,Fagaceae,Quercus variabilis Biume,GN,532,,GN,GN,GN,GN,GN,79,33,270,27172.76658,84390.68625,2487.018027,86877.70428,114050.4709,127475.5101,3050.91795,130526.428,177729.1726,4010.555346,181739.728,
9723,9723,acc,Fagaceae,Quercus dentata Thunb.,GN,529,,GN,GN,GN,GN,GN,162,70,377,39259.43319,108591.489,2875.294978,111466.7839,150726.2171,243077.979,5074.421323,248152.4003,328686.2296,7835.928127,336522.1577,
9724,9724,acc,Fagaceae,Quercus crispula Blume,GN!,42,,GN,GN,GN,GN,GN,199,71,743,42371.74958,253600.5357,1436.400918,255036.9367,297408.6862,324817.2718,2587.804213,327405.076,349676.5837,4937.129385,354613.713,
9727,9727,acc,Fagaceae,Quercus serrata Murray,GN,46,,GN,GN,GN,GN,GN,203,67,928,92399.01455,288305.7005,6118.733059,294424.4336,386823.4481,306475.0824,6492.576433,312967.6589,313375.7034,6658.03406,320033.7375,
9731,9731,acc,Fagaceae,Quercus aliena Blume,GN,528,,GN,GN,GN,GN,GN,93,43,191,15042.65625,63940.38775,1739.873605,65680.26135,80722.9176,155253.1899,4235.792925,159488.9828,230997.2011,5317.339538,236314.5407,
9734,9734,acc,Fagaceae,Quercus acuta Thunb.,GN,39,,GN,GN,GN,GN,GN,134,53,364,36982.97922,113090.6986,4645.654931,117736.3535,154719.3327,185476.1773,6838.185554,192314.3629,233238.7287,7059.060813,240297.7895,
9736,9736,acc,Fagaceae,Quercus sessilifolia Blume,GN,531,,GN,GN,GN,GN,GN,87,38,205,9342.249175,76729.19711,1210.028342,77939.22545,87281.47463,152981.0471,3510.563942,156491.611,199023.7042,4732.176476,203755.8806,
9737,9737,acc,Fagaceae,Quercus gilva Blume,GN,530,,GN,GN,GN,GN,GN,61,34,150,10464.39542,52954.86851,1088.898295,54043.7668,64508.16222,98835.02439,2868.947696,101703.9721,156659.5865,5159.856037,161819.4425,
9738,9738,acc,Fagaceae,Quercus glauca Thunb.,GN,41,,GN,GN,GN,GN,GN,139,57,514,65626.34277,147507.9674,6715.246934,154223.2143,219849.5571,184043.5876,8989.602053,193033.1896,214471.4965,9715.266061,224186.7626,
9741,9741,acc,Fagaceae,Quercus myrsinifolia Blume,GN,43,,GN,GN,GN,GN,GN,103,42,279,9714.44503,107431.5321,595.7546442,108027.2868,117741.7318,190698.1684,3593.645857,194291.8143,222167.6298,5456.654669,227624.2845,
9742,9742,acc,Fagaceae,Quercus salicina Blume,GN,45,,GN,GN,GN,GN,GN,144,55,432,47844.00048,129763.9982,6344.884065,136108.8823,183952.8828,196047.3457,9680.301092,205727.6468,220102.9084,10452.25978,230555.1682,
9752,9752,acc,Fagaceae,Castanea crenata Siebold et Zucc.,GN,35,,GN,GN,GN,GN,GN,208,71,914,89234.59124,284524.1018,6316.847045,290840.9489,380075.5401,303945.5645,7393.801669,311339.3662,310701.3925,7760.025282,318461.4178,
9755,9755,acc,Fagaceae,Castanopsis cuspidata (Thunb.) Schotlky,GN,36,,GN,GN,GN,GN,GN,168,66,616,107287.4153,146219.66,10149.38656,156369.0466,263656.4619,189462.4275,10891.49893,200353.9264,210414.2879,11022.87669,221437.1646,
9757,9757,acc,Fagaceae,Lithocarpus glabra (Thunb.) Nakai,GN,38,,GN,GN,GN,GN,GN,45,22,112,11973.40229,34565.45466,1652.78951,36218.24417,48191.64645,71461.39892,3186.115407,74647.51433,93789.88511,5224.474218,99014.35933,
9758,9758,acc,Ulmaceae,Ulmus parvifolia Jacq.,GN,49,,GN,GN,GN,GN,GN,68,28,173,25167.83189,46052.21834,2491.978878,48544.19722,73712.02911,107752.5494,3878.512638,111631.0621,141793.393,4607.078496,146400.4715,
9760,9760,acc,Ulmaceae,Ulmus davidiana Planch. var. japonica (RENDER) Nakai,GN,535,,GN,GN,GN,GN,GN,138,58,398,16039.13546,139817.309,390.6519912,140207.961,156247.0964,259962.8009,1488.261822,261451.0627,326756.2597,4648.018561,331404.2782,infra
9761,9761,acc,Ulmaceae,Ulmus laciniata (Trautv.) Mayr,GN,48,,GN,GN,GN,GN,GN,113,47,279,12675.31156,95947.06817,322.5211104,96269.58928,108944.9008,206775.3297,633.052618,207408.3823,272368.9298,1148.648756,273517.5785,
9762,9762,acc,Ulmaceae,Zelkova serrata (Thunb.) Makino,GN,50,,GN,GN,GN,GN,GN,178,60,684,47301.38954,234190.7982,2703.497718,236894.2959,284195.6855,277676.544,5093.952942,282770.497,283451.6304,6479.931454,289931.5619,
9763,9763,acc,Ulmaceae,Trema orientalis (L.) Blume,GN,47,,GN,GN,GN,GN,GN,27,18,44,17717.34168,0,2362.95232,2362.95232,20080.294,0.769177333,3443.84027,3444.609448,0.769177333,3614.08305,3614.852228,
9767,9767,acc,Ulmaceae,Celtis sinensis Pers.,GN,534,,GN,GN,GN,GN,GN,173,61,607,81816.97643,168229.525,6501.512837,174731.0378,256548.0142,246974.302,7560.376879,254534.6789,274889.181,7708.504031,282597.6851,
9769,9769,acc,Ulmaceae,Celtis boninensis Koidz.,GD,533,endemic,GD,GD,GD,GD,GD,28,19,52,20307.47171,176.0730302,3264.959207,3441.032237,23748.50395,382.2957977,4294.392399,4676.688196,5470.133627,4449.951413,9920.085039,
9775,9775,acc,Moraceae,Ficus superba (Miq.) Miq. var. japonica Miq.,GN,54,,GN,GN,GN,GN,GN,68,35,174,56689.48569,13644.0257,6825.88499,20469.91069,77159.39638,32252.94847,7147.096648,39400.04511,48476.84236,7272.660922,55749.50328,infra
9776,9776,acc,Moraceae,Ficus microcarpa L.f.,GN,52,,GN,GN,GN,GN,GN,34,19,82,32882.58751,0,4580.329355,4580.329355,37462.91686,0.769177333,4616.399702,4617.168879,0.769177333,4625.764873,4626.53405,
9777,9777,acc,Moraceae,Ficus nipponica Franch. et Sav.,GN,53,,GN,GN,GN,GN,GN,152,62,481,73233.18614,124643.7156,7925.511315,132569.227,205802.4131,178144.5169,10155.74458,188300.2614,204992.2478,10870.51333,215862.7612,
9778,9778,acc,Moraceae,Ficus thunbergii Maxim.,GN,536,,GN,GN,GN,GN,GN,88,43,207,43061.24973,41525.29052,5648.407629,47173.69815,90234.94788,86897.81221,8422.827215,95320.63942,128603.3965,9596.664162,138200.0607,
9780,9780,acc,Moraceae,Ficus erecta Thunb.,GN,51,,GN,GN,GN,GN,GN,146,62,494,108373.5753,95791.73695,9676.502462,105468.2394,213841.8147,134547.0087,10290.94375,144837.9525,163700.9749,10372.81945,174073.7943,
9786,9786,acc,Moraceae,Ficus virgata Reinw. ex Blume,GN,55,,GN,GN,GN,GN,GN,26,15,71,29033.3168,0,3560.933775,3560.933775,32594.25058,0,3583.354606,3583.354606,0,3606.099451,3606.099451,
9793,9793,acc,Moraceae,Cudrania cochinchinensis (Lour.) Kudo et Masam var. gerontogea (Siebold et Zucc.) Kudo et Masam,GN,56,,GN,GN,GN,GN,GN,53,25,111,30733.26271,14242.17264,3888.999961,18131.1726,48864.43531,42910.4285,6436.289471,49346.71797,54941.96811,7237.246929,62179.21504,infra
9799,9799,acc,Moraceae,Morus australis Poir. in Lam.,GN,57,,GN,GN,GN,GN,GN,236,97,713,78902.93781,205841.3934,6349.616907,212191.0103,291093.9481,317822.9485,7509.473916,325332.4224,346014.0737,9186.865671,355200.9393,
9810,9810,acc,Urticaceae,Laportea bulbifera (Siebold et Zucc.) Wedd.,GN,538,,GN,GN,GN,GN,GN,148,65,338,13521.60184,122404.8559,499.0873751,122903.9433,136425.5451,272547.9992,1611.495177,274159.4943,339927.0389,6166.010257,346093.0491,
9875,9875,acc,Urticaceae,Oreocnide pedunculata (Shirai) Masam.,GN,58,,GN,GN,GN,GN,GN,36,24,79,23928.23884,7761.217606,3408.412644,11169.63025,35097.86909,18109.07367,4974.873642,23083.94731,40068.00912,5721.205997,45789.21512,
9885,9885,acc,PROTEACEAE,Helicia cochinchinensis Lour.,GN,63,,GN,GN,GN,GN,GN,70,34,144,32748.39392,25058.82294,5061.856515,30120.67946,62869.07338,60363.25475,7270.408287,67633.66304,88280.39695,8432.366049,96712.763,
9886,9886,acc,Olacaceae,Schoepfia jasminodora Siebold et Zucc.,GN,64,,GN,GN,GN,GN,GN,35,18,80,16346.14105,15793.62715,3220.419489,19014.04664,35360.18769,31060.3271,4441.303927,35501.63102,34148.88555,5862.519019,40011.40456,
9889,9889,acc,Santalaceae,Buckleya lanceolata (Siebold et Zucc.) Miq.,GN,541,,GN,GN,GN,GN,GN,87,39,190,5889.493806,72451.90677,57.8014669,72509.70824,78399.20204,173731.7009,526.3487802,174258.0497,241733.8427,2350.991154,244084.8339,
9895,9895,acc,Loranthaceae,Korthalsella japonica (Thunb.Engl.),GN,542,,GN,GN,GN,GN,GN,93,50,168,37256.62772,30051.25532,5949.941123,36001.19644,73257.82416,87384.75607,8819.458137,96204.2142,139889.684,9766.068919,149655.7529,
9898,9898,acc,Balanophoraceae,Balanophora nipponica Makino,BU,546,endemic,BU,BU,BU,BU,BU,3,3,3,0.10485318,1301.060587,0,1301.060587,1301.165441,7451.646149,0.676500633,7452.322649,18225.04556,51.44291684,18276.48847,
9910,9910,acc,Polygonaceae,Rumex japonicus Houtt.,GN,548,,GN,GN,GN,GN,GN,238,94,733,113944.4387,186733.1265,9170.875532,195904.002,309848.4407,294733.6217,11448.24144,306181.8631,335443.4656,11730.36255,347173.8282,
9949,9949,acc,Polygonaceae,Fallopia japonica (Houtt.) Ronse Decr. var. japonica,GN,547,,GN,GN,GN,GN,GN,191,65,758,77094.57179,235943.1057,5322.748005,241265.8537,318360.4255,280701.6367,7028.770244,287730.4069,284210.1873,8654.404745,292864.5921,infra
9953,9953,acc,Polygonaceae,Fallopia sachalinensis (F. Schmidt) Ronse Decr.,GN,67,,GN,GN,GN,GN,GN,113,40,430,34406.60943,129879.8443,1121.317227,131001.1615,165407.771,165411.0611,1246.808779,166657.8699,183895.3624,1349.294988,185244.6574,
9962,9962,acc,Polygonaceae,Bistorta hayachinensis (Makino) H.Gross,BK,66,endemic,BK,BK,BK,BK,BK,1,1,1,0,397.3411299,0,397.3411299,397.3411299,2378.387223,0,2378.387223,9018.759468,1.118133296,9019.877601,
9976,9976,acc,Polygonaceae,Persicaria thunbergii (Siebold et Zucc.) H.Gross var. thunbergii,GN,68,,GN,GN,GN,GN,GN,255,86,1163,109450.9126,358558.2847,6697.348732,365255.6335,474706.5461,360822.0244,7733.44699,368555.4713,360859.1174,8226.414642,369085.5321,infra
9989,9989,acc,Polygonaceae,Persicaria chinensis (L.) H.Gross,GN,65,,GN,GN,GN,GN,GN,72,40,169,56591.30553,11767.76787,6665.097182,18432.86505,75024.17058,31324.57142,7391.771644,38716.34306,69334.92643,8787.057246,78121.98368,
10058,10058,acc,Portulacaceae,Portulaca okinawensis E.Walker et Tawada,BK,71,endemic,BK,BK,BK,BK,BK,7,4,10,3739.89465,0,850.4649003,850.4649003,4590.359551,0,1724.54965,1724.54965,0,2095.453439,2095.453439,
10081,10081,acc,Caryophyllaceae,Arenaria merckioides Maxim.,BK,550,endemic,BK,BK,BK,BK,BK,3,3,3,0,1149.791709,0,1149.791709,1149.791709,6862.404188,0,6862.404188,26907.04234,0.151095734,26907.19344,
10108,10108,acc,Caryophyllaceae,Stellaria nipponica Ohwi var. nipponica,BK,73,endemic,BK,BK,BK,GD,GD,9,5,16,0,6667.959179,0,6667.959179,6667.959179,22082.01071,0.181805909,22082.19252,44145.89352,0.47993872,44146.37346,infra
10117,10117,acc,Caryophyllaceae,Stellaria aquatica (L.) Scop.,GN,553,,GN,GN,GN,GN,GN,254,95,760,101391.7028,208483.097,8174.049406,216657.1464,318048.8492,327537.3612,11402.97839,338940.3395,357757.9503,11640.45993,369398.4102,
10142,10142,acc,Caryophyllaceae,Dianthus kiusianus Makino,GN,72,endemic,GN,GN,GN,GN,GN,20,14,38,13496.51034,1531.652456,1778.451321,3310.103776,16806.61412,6470.001791,3633.722283,10103.72407,16922.6214,5782.810211,22705.43161,
10151,10151,acc,Caryophyllaceae,Silene miqueliana (Rohrb.) H.Ohashi et H.Nakai,BU,551,endemic,BU,BU,BU,BU,BU,75,34,160,2395.646834,64288.27814,34.04584258,64322.32399,66717.97082,164573.3066,693.1786296,165266.4853,225896.4792,2256.183746,228152.6629,
10168,10168,acc,Caryophyllaceae,Silene yanoei Makino,GD,552,,GD,GD,GD,GD,GD,3,2,4,0,1712.456334,0,1712.456334,1712.456334,7190.359731,4.475803517,7194.835534,9417.657769,9.723296617,9427.381066,
10195,10195,acc,Chenopodiaceae,Salicornia europaea L.,GN,69,,GN,GN,GN,GN,GN,11,8,16,3053.388258,3008.21553,195.2991783,3203.514708,6256.902966,13227.74061,719.5994725,13947.34008,35065.15955,1209.060443,36274.21999,
10216,10216,acc,Chenopodiaceae,Salsola komarovii Iljin,GN,549,,GN,GN,GN,GN,GN,120,66,190,44200.49058,30216.51542,3107.377552,33323.89297,77524.38356,112561.936,6097.296028,118659.232,255766.6387,8434.064099,264200.7028,
10237,10237,acc,Amaranthaceae,Blutaparon wrightii (Hook. f.) Mears,GN,70,,GN,GN,GN,GN,GN,25,17,48,19529.40424,66.17107207,2431.385404,2497.556476,22026.96072,1328.608352,3211.872161,4540.480513,5610.669598,4123.548699,9734.218297,
10247,10247,acc,MAGNOLIACEAE,Magnolia hypoleuca Siebold et Zucc.,GN!,86,endemic,GN,GN,GN,GN,GN,218,76,790,50603.57257,268565.8963,1853.571715,270419.468,321023.0406,348633.5123,3803.32507,352436.8373,358777.2475,4971.20473,363748.4523,
10249,10249,acc,MAGNOLIACEAE,Magnolia sieboldii K. Koch subsp. japonica K.Ueda,GN,570,,GN,GN,GN,GN,GN,25,17,37,327.6627166,15372.46734,1.94201114,15374.40935,15702.07207,57617.43377,307.1402075,57924.57398,121472.9931,1521.02417,122994.0173,infra
10250,10250,acc,MAGNOLIACEAE,Magnolia salicifolia (Siebold et Zucc.) Maxim.,BU,569,endemic,BU,BU,BU,BU,BU,101,41,249,5084.672769,97859.29808,820.0944733,98679.39255,103764.0653,198677.4664,2027.52867,200704.995,243414.2332,3894.162681,247308.3958,
10251,10251,acc,MAGNOLIACEAE,Magnolia kobus DC.,GN,568,,GN,GN,GN,GN,GN,117,54,243,9894.730935,87588.87551,17.02958563,87605.9051,97500.63603,225872.8344,231.5933252,226104.4277,314942.4494,2669.158428,317611.6079,
10254,10254,acc,MAGNOLIACEAE,Michelia compressa (Maxim.) Sarg.,GN!,87,,GN,GN,GN,GN,GN,75,40,157,33007.4203,30276.0006,4792.740533,35068.74113,68076.16143,76915.02614,6895.036124,83810.06227,119474.2786,8255.388521,127729.6671,
10256,10256,acc,Schisandraceae,Schisandra chinensis (Turcz.) Baill.,GN,571,,GN,GN,GN,GN,GN,60,27,114,5041.809112,38628.10212,165.1589244,38793.26105,43835.07016,109688.5117,297.8668766,109986.3785,146968.3914,422.1774966,147390.5689,
10257,10257,acc,Schisandraceae,Schisandra repanda (Siebold et Zucc.) Radlk.,GN,572,,GN,GN,GN,GN,GN,134,53,338,17986.53031,122234.1807,706.3346056,122940.5153,140927.0456,239288.9924,1932.542592,241221.535,292197.209,3779.317536,295976.5265,
10258,10258,acc,Schisandraceae,Kadsura japonica (L.) Dunal,BU,85,,BU,BU,BU,BU,BU,159,64,530,90952.37361,127794.0794,8930.948183,136725.0276,227677.4012,179795.0597,10174.16783,189969.2275,197297.3226,10318.12647,207615.449,
10259,10259,acc,Illiciaceae,Illicium anisatum L.,BU,567,,BU,BU,BU,BU,BU,126,52,337,32651.02819,106688.9707,4151.761285,110840.7319,143491.7601,177695.6219,7661.01278,185356.6346,194099.7533,8643.607663,202743.361,
10263,10263,acc,Lauraceae,Cassytha filiformis L.,GN,89,,GN,GN,GN,GN,GN,31,19,61,24939.85774,66.17107207,3007.307961,3073.479033,28013.33677,1328.608352,3867.816174,5196.424526,5610.669598,4492.49837,10103.16797,
10267,10267,acc,Lauraceae,Cinnamomum daphnoides Siebold et Zucc.,BK,90,endemic,BK,BK,BK,BK,BK,19,12,33,12380.04892,1050.955394,1234.380723,2285.336117,14665.38504,2050.925049,1787.985948,3838.910997,5610.669598,3729.440357,9340.109955,
10268,10268,acc,Lauraceae,Cinnamomum doederleinii Engl.,?,91,,?,?,?,?,?,18,10,33,12581.70301,0,2598.015991,2598.015991,15179.719,0,3199.705622,3199.705622,0,3233.884435,3233.884435,
10274,10274,acc,Lauraceae,Cinnamomum yabunikkei H. Ohba,GN,92,,GN,GN,GN,GN,GN,157,63,543,102880.7239,121501.8026,9644.295379,131146.098,234026.8218,158606.4243,10275.72228,168882.1466,170912.1257,10397.32029,181309.446,
10276,10276,acc,Lauraceae,Cryptocarya chinensis (Hance) Hemsl.,GN,574,,GN,GN,GN,GN,GN,2,1,2,341.5660711,534.3593842,0.91342605,535.2728102,876.8388813,2821.053637,5.846643091,2826.90028,2821.053637,5.846643091,2826.90028,
10278,10278,acc,Lauraceae,Lindera erythrocarpa Makino,GN,575,,GN,GN,GN,GN,GN,82,32,229,12936.50004,82988.11402,1971.823089,84959.93711,97896.43715,140092.3442,4241.342996,144333.6872,159135.4132,5111.352686,164246.7659,
10281,10281,acc,Lauraceae,Lindera obtusiloba Blume,GN,576,,GN,GN,GN,GN,GN,81,31,259,6928.645555,101074.4922,885.642177,101960.1344,108888.7799,166444.8098,1974.150592,168418.9604,196683.5496,3733.693237,200417.2429,
10282,10282,acc,Lauraceae,Lindera praecox (Siebold et Zucc.) Blume,BU,99,endemic,BU,BU,BU,BU,BU,112,41,297,7462.238128,116359.181,635.7487546,116994.9298,124457.1679,222918.5502,2291.891904,225210.4421,245246.9205,5142.598389,250389.5189,
10289,10289,acc,Lauraceae,Lindera triloba (Siebold et Zucc.) Blume,BU,577,endemic,BU,BU,BU,BU,BU,50,22,116,2776.22145,46369.63237,275.320951,46644.95333,49421.17478,101552.7579,948.059205,102500.8171,128771.6954,2958.58822,131730.2836,
10293,10293,acc,Lauraceae,Litsea acuminata (Blume) Sa. Kurata,GN,88,,GN,GN,GN,GN,GN,76,43,161,31652.95164,33622.4572,5005.444375,38627.90158,70280.85322,70325.21039,7318.899964,77644.11035,109131.5118,9020.4412,118151.953,
10294,10294,acc,Lauraceae,Litsea cubeba (Lour.) Pers.,GN,93,,GN,GN,GN,GN,GN,24,13,69,18564.06231,8148.587537,3564.892153,11713.47969,30277.542,11385.29459,4413.039212,15798.3338,21534.50959,4664.138208,26198.6478,
10295,10295,acc,Lauraceae,Litsea coreana H.Lev.,GN,573,,GN,GN,GN,GN,GN,113,50,323,47644.71981,85133.74168,6030.393494,91164.13518,138808.855,144140.3276,8452.201922,152592.5295,170476.0221,9610.106971,180086.1291,
10296,10296,acc,Lauraceae,Litsea japonica (Thunb.) Juss.,GN,94,,GN,GN,GN,GN,GN,88,44,200,65189.36114,14996.36894,7779.555053,22775.92399,87965.28513,39929.16685,8731.209078,48660.37593,82014.24501,9544.392873,91558.63788,
10298,10298,acc,Lauraceae,Machilus japonica Siebold et Zucc. ex Meisn.,GN,95,,GN,GN,GN,GN,GN,82,41,221,34515.74408,55563.37522,6047.2389,61610.61412,96126.3582,90482.16586,8508.226773,98990.39263,111237.0787,9555.201608,120792.2803,
10300,10300,acc,Lauraceae,Machilus thunbergii Siebold et Zucc. ex Meisn.,GN,96,,GN,GN,GN,GN,GN,194,80,621,123668.0574,132004.2163,10555.37921,142559.5955,266227.6529,199310.4657,11254.15499,210564.6207,245945.6423,11332.36545,257278.0077,
10302,10302,acc,Lauraceae,Neolitsea aciculata (Blume) Koidz.,GN,97,,GN,GN,GN,GN,GN,95,50,226,42044.23022,49900.00836,6244.832111,56144.84047,98189.07069,101646.2895,8557.284938,110203.5744,158490.9825,9951.04644,168442.0289,
10306,10306,acc,Lauraceae,Neolitsea sericea (Blume) Koidz. var. sericea,GN,98,,GN,GN,GN,GN,GN,175,67,612,96854.67893,154860.9652,9207.998736,164068.964,260923.6429,203841.5339,10041.76466,213883.2986,233471.9827,10180.2834,243652.2661,infra
10309,10309,acc,Hernandiaceae,Hernandia nymphaeifolia (C. Presl) Kubitzki,GN,100,,GN,GN,GN,GN,GN,19,11,25,10582.33509,0,1031.195763,1031.195763,11613.53085,0,1897.046335,1897.046335,0,2144.279521,2144.279521,
10312,10312,acc,Eupteleaceae,Euptelea polyandra Siebold et Zucc.,BU,74,endemic,BU,BU,BU,BU,BU,64,33,190,2090.37663,77747.48261,7.33544476,77754.81806,79845.19469,139344.1886,282.422726,139626.6113,207217.228,3183.771313,210400.9994,
10328,10328,acc,Ranunculaceae,Cimicifuga simplex (DC.) Turcz,GN,556,,GN,GN,GN,GN,GN,121,57,213,8948.011494,78276.80497,161.3674918,78438.17247,87386.18396,232068.4986,1032.528188,233101.0268,320979.0245,3758.491723,324737.5163,
10388,10388,acc,Ranunculaceae,Callianthemum hondoense Nakai et H.Hara,BK,555,endemic,BK,BK,BK,BK,BK,1,1,1,0,418.0528323,0,418.0528323,418.0528323,2508.309851,0,2508.309851,9679.039588,0.179233026,9679.218821,
10428,10428,acc,Ranunculaceae,Clematis stans Siebold et Zucc. var. austrojaponensis (Ohwi) Ohwi,GD,558,endemic,GD,GD,GD,BU,GD,7,5,10,0,4303.635571,0,4303.635571,4303.635571,16313.77184,8.878081086,16322.64992,28312.0254,1240.689092,29552.71449,infra
10429,10429,acc,Ranunculaceae,Clematis speciosa (Makino) Makino,GD,557,endemic,GD,GD,GD,GD,GD,3,2,7,0.64650463,3033.887994,0,3033.887994,3034.534499,7762.245727,3.415724934,7765.661452,12556.30032,250.9554177,12807.25574,
10437,10437,acc,Ranunculaceae,Clematis apiifolia DC.,GN,76,,GN,GN,GN,GN,GN,172,62,556,43313.45855,186402.4211,3587.908662,189990.3298,233303.7884,275091.0972,6232.489544,281323.5867,286026.0452,7266.147306,293292.1925,
10450,10450,acc,Ranunculaceae,Trautvetteria palmata Fisch. et C. A. Mey. var. palmate,GN,565,,GN,GN,GN,GN,GN,45,25,75,781.8416503,29598.16138,0.10704383,29598.26842,30380.11007,96503.74399,52.6012407,96556.34523,175421.8557,495.536195,175917.3919,infra
10481,10481,acc,Ranunculaceae,Ranunculus yakushimensis (Makino) Masam.,BK,561,endemic,BK,BK,BK,BK,BK,1,1,2,584.0193524,0,304.1451172,304.1451172,888.1644696,0,456.8272136,456.8272136,0.769177333,838.2893969,839.0585742,
10494,10494,acc,Ranunculaceae,Coptis trifolia (L.) Salisb.,GN,560,,GN,GN,GN,GN,GN,56,30,104,1638.869379,39741.00795,0.07805907,39741.08601,41379.95539,118693.3052,3.8935404,118697.1988,192913.1648,603.0500069,193516.2148,
10499,10499,acc,Ranunculaceae,Coptis ramosa (Makino) Tamura,BK!,559,,BK,BK,BK,BK,BK,2,1,4,1269.025684,0,507.3032555,507.3032555,1776.328939,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,
10507,10507,acc,Ranunculaceae,Semiaquilegia adoxoides (DC.) Makino,GN,75,,GN,GN,GN,GN,GN,101,41,302,45370.51437,80013.51129,3491.519107,83505.0304,128875.5448,134813.5934,4971.044313,139784.6378,175966.1256,5948.121085,181914.2467,
10530,10530,acc,Ranunculaceae,Thalictrum tuberiferum Maxim. var. yakusimense Koidz.Kadota,BK,562,endemic,BK,BK,BK,GD,GD,2,1,2,630.6096821,0,257.5547875,257.5547875,888.1644696,0,693.0742327,693.0742327,0.769177333,838.2893969,839.0585742,infra
