scode,sampname,lat,ns,long,ew,rectotal,spcount,GHI,BK,GD,BU,GN,horim_end,sum_WE,CWE,ocean,mainisl,smallisl,totalland,totalarea
1,horim001,45.583333,n,141.875,e,26,26,11,0,0,1,25,0,0.226131,0.008697346,352.5165714,8.801024101,0.011304914,8.812329015,361.3289004
2,horim002,45.416667,n,140.875,e,16,16,0,0,0,0,15,0,0.195321,0.012207563,354.8636299,0,7.522308909,7.522308909,362.3859388
3,horim003,45.416667,n,141.125,e,78,78,45,1,0,2,70,2,1.014878,0.013011256,306.1448228,0,56.24111604,56.24111604,362.3859388
4,horim004,45.416667,n,141.625,e,66,66,18,0,1,1,63,2,0.226508,0.003431939,293.2130921,69.17284666,0,69.17284666,362.3859388
5,horim005,45.416667,n,141.875,e,46,46,27,0,1,1,42,0,0.240974,0.005238565,104.3106402,258.0730334,0.002265251,258.0752986,362.3859388
6,horim006,45.416667,n,142.125,e,11,11,0,0,0,0,10,0,0.037292,0.003390182,278.2074887,84.17391559,0.004534491,84.17845008,362.3859388
7,horim007,45.25,n,141.125,e,98,98,65,2,0,2,87,4,2.117076,0.021602816,275.9854643,0,87.45436275,87.45436275,363.4398271
8,horim008,45.25,n,141.375,e,55,55,64,1,0,2,48,3,1.297157,0.023584673,328.0202475,0,35.41957957,35.41957957,363.4398271
9,horim009,45.25,n,141.625,e,43,43,29,0,1,1,39,1,0.122356,0.002845488,144.1225698,219.3104498,0.006807549,219.3172573,363.4398271
10,horim010,45.25,n,141.875,e,31,31,30,0,1,0,29,0,0.088804,0.002864645,0,363.4398271,0,363.4398271,363.4398271
11,horim011,45.25,n,142.125,e,35,35,35,0,1,1,32,1,0.094707,0.002705914,23.28162557,340.1582015,0,340.1582015,363.4398271
12,horim012,45.25,n,142.375,e,19,19,16,0,0,1,17,0,0.04142,0.00218,321.1330971,42.30673001,0,42.30673001,363.4398271
13,horim013,45.083333,n,141.125,e,57,57,5,0,0,1,54,1,0.266258,0.004671193,322.967929,0,41.52262805,41.52262805,364.4905571
14,horim014,45.083333,n,141.375,e,69,69,18,0,1,1,63,1,0.351167,0.005089377,329.2901734,0,35.20038363,35.20038363,364.4905571
15,horim015,45.083333,n,141.625,e,70,70,39,0,2,3,64,5,0.305892,0.004369886,195.2775909,169.2129662,0,169.2129662,364.4905571
16,horim016,45.083333,n,141.875,e,61,61,20,0,1,1,58,2,0.170718,0.002798656,0,364.4905571,0,364.4905571,364.4905571
17,horim017,45.083333,n,142.125,e,46,46,46,0,2,1,42,5,0.203339,0.004420413,0,364.4905571,0,364.4905571,364.4905571
18,horim018,45.083333,n,142.375,e,45,45,27,0,1,1,42,1,0.238084,0.005290756,75.70387169,288.7866854,0,288.7866854,364.4905571
19,horim019,45.083333,n,142.625,e,46,46,6,0,0,1,45,1,0.14006,0.003044783,352.3464555,12.11446275,0.029638866,12.14410162,364.4905571
20,horim020,44.916667,n,141.625,e,64,64,33,0,2,1,60,3,0.274153,0.004283641,327.2316767,38.30644395,0,38.30644395,365.5381207
21,horim021,44.916667,n,141.875,e,71,71,21,0,1,2,67,4,0.225072,0.003170028,0.905877585,364.6322431,0,364.6322431,365.5381207
22,horim022,44.916667,n,142.125,e,58,58,38,0,2,1,52,4,0.24703,0.004259138,0,365.5381207,0,365.5381207,365.5381207
23,horim023,44.916667,n,142.375,e,102,102,36,0,3,3,92,8,1.612285,0.015806716,0,365.5381207,0,365.5381207,365.5381207
24,horim024,44.916667,n,142.625,e,64,64,19,0,1,1,60,2,0.270895,0.004232734,212.995881,152.4851328,0.057106795,152.5422396,365.5381207
25,horim025,44.75,n,141.875,e,88,88,17,0,1,2,82,4,0.301741,0.003428875,43.51694114,323.0655685,0,323.0655685,366.5825097
26,horim026,44.75,n,142.125,e,84,84,33,0,2,3,76,7,0.339897,0.004046393,0,366.5825097,0,366.5825097,366.5825097
27,horim027,44.75,n,142.375,e,70,70,17,0,1,1,66,2,0.240481,0.003435443,0,366.5825097,0,366.5825097,366.5825097
28,horim028,44.75,n,142.625,e,14,14,0,0,0,0,13,0,0.049476,0.003534,26.7260318,339.8564779,0,339.8564779,366.5825097
29,horim029,44.75,n,142.875,e,25,25,0,0,0,0,24,0,0.082458,0.00329832,321.9688507,44.59989999,0.013758933,44.61365892,366.5825097
30,horim030,44.583333,n,141.875,e,53,53,12,0,0,2,48,3,0.138036,0.002604453,50.1171372,317.5065788,0,317.5065788,367.623716
31,horim031,44.583333,n,142.125,e,8,8,112,0,1,0,7,0,0.029092,0.0036365,0,367.623716,0,367.623716,367.623716
32,horim032,44.583333,n,142.375,e,32,32,38,0,1,1,29,0,0.108859,0.003401844,0,367.623716,0,367.623716,367.623716
33,horim033,44.583333,n,142.625,e,4,4,0,0,0,0,4,0,0.01502,0.003755,0,367.623716,0,367.623716,367.623716
34,horim034,44.583333,n,142.875,e,27,27,33,0,1,0,26,0,0.078019,0.002889593,61.29468784,306.3290281,0,306.3290281,367.623716
35,horim035,44.583333,n,143.125,e,23,23,0,0,0,0,23,0,0.097899,0.004256478,343.5776709,24.04604513,0,24.04604513,367.623716
36,horim036,44.416667,n,141.375,e,16,16,85,0,1,1,12,2,0.05091,0.003181875,357.9680276,0,10.69370402,10.69370402,368.6617316
37,horim037,44.416667,n,141.625,e,36,36,8,0,0,1,35,1,0.110852,0.003079222,337.1625872,31.49914439,0,31.49914439,368.6617316
38,horim038,44.416667,n,141.875,e,69,69,27,0,1,3,62,5,0.220749,0.003199261,7.013966616,361.647765,0,361.647765,368.6617316
39,horim039,44.416667,n,142.125,e,25,25,0,0,0,0,24,1,0.069511,0.00278044,0,368.6617316,0,368.6617316,368.6617316
40,horim040,44.416667,n,142.375,e,37,37,32,0,1,1,35,0,0.10374,0.002803784,0,368.6617316,0,368.6617316,368.6617316
41,horim041,44.416667,n,142.625,e,72,72,30,0,1,4,65,7,0.261413,0.003630736,0,368.6617316,0,368.6617316,368.6617316
42,horim042,44.416667,n,142.875,e,22,22,40,0,1,0,21,1,0.064972,0.002953273,0,368.6617316,0,368.6617316,368.6617316
43,horim043,44.416667,n,143.125,e,41,41,7,0,0,1,40,1,0.112077,0.002733585,54.55844603,314.1032855,0,314.1032855,368.6617316
44,horim044,44.416667,n,143.375,e,44,44,27,0,1,1,41,0,0.121383,0.002758705,314.7827556,53.87897597,0,53.87897597,368.6617316
45,horim045,44.416667,n,145.375,e,0,0,0,0,0,0,0,0,0,0,367.3004614,1.361270185,0,1.361270185,368.6617316
46,horim046,44.25,n,141.625,e,31,31,0,0,0,0,31,1,0.072732,0.002346194,236.8218164,132.8724211,0.002310887,132.874732,369.6965484
47,horim047,44.25,n,141.875,e,56,56,28,0,1,2,50,5,0.163194,0.002914179,0,369.6965484,0,369.6965484,369.6965484
48,horim048,44.25,n,142.125,e,38,38,8,0,0,1,36,1,0.113555,0.00298829,0,369.6965484,0,369.6965484,369.6965484
49,horim049,44.25,n,142.375,e,36,36,8,0,0,1,35,1,0.100681,0.002796694,0,369.6965484,0,369.6965484,369.6965484
50,horim050,44.25,n,142.625,e,66,66,18,0,1,1,63,1,0.204528,0.003098909,0,369.6965484,0,369.6965484,369.6965484
51,horim051,44.25,n,142.875,e,98,98,28,0,1,6,87,10,0.467793,0.004773398,0,369.6965484,0,369.6965484,369.6965484
52,horim052,44.25,n,143.125,e,78,78,38,0,2,4,71,5,0.262546,0.003365974,0,369.6965484,0,369.6965484,369.6965484
53,horim053,44.25,n,143.375,e,48,48,6,0,0,1,47,0,0.159461,0.003322104,38.08277395,331.6137744,0,331.6137744,369.6965484
54,horim054,44.25,n,143.625,e,44,44,27,0,1,1,41,0,0.184807,0.004200159,228.8765311,140.8200173,0,140.8200173,369.6965484
55,horim055,44.25,n,143.875,e,19,19,0,0,0,0,19,0,0.151905,0.007995,361.0901842,8.606364207,0,8.606364207,369.6965484
56,horim056,44.25,n,145.125,e,77,77,35,0,2,3,71,6,0.467399,0.006070117,332.7563947,36.92860021,0.011553497,36.94015371,369.6965484
57,horim057,44.25,n,145.375,e,117,117,32,0,2,6,102,9,0.918442,0.007849932,250.3607241,119.3219698,0.013854468,119.3358243,369.6965484
58,horim058,44.083333,n,141.625,e,34,34,9,0,0,1,32,1,0.11354,0.003339412,241.8772357,128.8509227,0,128.8509227,370.7281584
59,horim059,44.083333,n,141.875,e,6,6,0,0,0,0,6,1,0.014135,0.002355833,0,370.7281584,0,370.7281584,370.7281584
60,horim060,44.083333,n,142.125,e,68,68,36,0,1,5,59,8,0.218998,0.003220559,0,370.7281584,0,370.7281584,370.7281584
61,horim061,44.083333,n,142.375,e,36,36,34,0,1,1,33,1,0.093548,0.002598556,0,370.7281584,0,370.7281584,370.7281584
62,horim062,44.083333,n,142.625,e,11,11,81,0,1,0,10,1,0.032805,0.002982273,0,370.7281584,0,370.7281584,370.7281584
63,horim063,44.083333,n,142.875,e,93,93,37,0,2,5,82,9,0.431054,0.004634989,0,370.7281584,0,370.7281584,370.7281584
64,horim064,44.083333,n,143.125,e,96,96,19,0,1,3,88,5,0.340965,0.003551719,0,370.7281584,0,370.7281584,370.7281584
65,horim065,44.083333,n,143.375,e,74,74,20,0,1,2,69,2,0.219166,0.002961703,0,370.7281584,0,370.7281584,370.7281584
66,horim066,44.083333,n,143.625,e,36,36,25,0,1,0,34,1,0.147573,0.00409925,0,370.7281584,0,370.7281584,370.7281584
67,horim067,44.083333,n,143.875,e,51,51,24,0,1,1,48,2,0.26789,0.005252745,26.5749651,344.1531933,0,344.1531933,370.7281584
68,horim068,44.083333,n,144.125,e,44,44,20,0,1,0,42,0,0.247496,0.005624909,114.5883739,256.137469,0.002315514,256.1397845,370.7281584
69,horim069,44.083333,n,144.375,e,45,45,0,0,0,0,43,0,0.148172,0.003292711,355.0871869,15.60850517,0.032466372,15.64097154,370.7281584
70,horim070,44.083333,n,144.875,e,96,96,25,0,2,2,90,4,0.563017,0.00586476,338.5620632,32.16609522,0,32.16609522,370.7281584
71,horim071,44.083333,n,145.125,e,154,154,38,0,4,7,136,12,1.298589,0.008432396,74.44042537,296.287733,0,296.287733,370.7281584
72,horim072,44.083333,n,145.375,e,24,24,12,0,0,1,23,0,0.111895,0.004662292,356.7852655,13.94289291,0,13.94289291,370.7281584
73,horim073,43.916667,n,141.375,e,0,0,0,0,0,0,0,0,0,0,371.684427,0.072126665,0,0.072126665,371.7565537
74,horim074,43.916667,n,141.625,e,54,54,22,0,1,1,51,1,0.152815,0.002829907,162.8442869,208.9006376,0.011629158,208.9122668,371.7565537
75,horim075,43.916667,n,141.875,e,55,55,28,0,1,2,49,5,0.147133,0.002675146,0,371.7565537,0,371.7565537,371.7565537
76,horim076,43.916667,n,142.125,e,75,75,32,0,1,5,67,8,0.314218,0.004189573,0,371.7565537,0,371.7565537,371.7565537
77,horim077,43.916667,n,142.375,e,41,41,29,0,1,1,39,1,0.106234,0.002591073,0,371.7565537,0,371.7565537,371.7565537
78,horim078,43.916667,n,142.625,e,37,37,33,0,1,1,34,1,0.097124,0.002624973,0,371.7565537,0,371.7565537,371.7565537
79,horim079,43.916667,n,142.875,e,110,110,33,0,2,6,98,9,0.724378,0.006585255,0,371.7565537,0,371.7565537,371.7565537
80,horim080,43.916667,n,143.125,e,60,60,31,0,1,3,54,3,0.199663,0.003327717,0,371.7565537,0,371.7565537,371.7565537
81,horim081,43.916667,n,143.375,e,75,75,20,0,1,2,69,3,0.252912,0.00337216,0,371.7565537,0,371.7565537,371.7565537
82,horim082,43.916667,n,143.625,e,38,38,32,0,1,1,35,1,0.12664,0.003332632,0,371.7565537,0,371.7565537,371.7565537
